artist,artist_id,url,image_url,preview_url,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Macklemore,3JhNCzhSMTxs9WLGJJxWOY,https://open.spotify.com/artist/3JhNCzhSMTxs9WLGJJxWOY,https://i.scdn.co/image/ab67616d0000b2732e94b668c60b06deb1c3a05c,https://p.scdn.co/mp3-preview/6b6ff3c8c72111b85b011d5ce8d573cbd2a8d8c9?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,0.4230091074133474,-0.32575527546122374,-0.30591481724646397,0.49641581090960607,0.7304098967492216,-0.34242211681807744,-0.9594323284003446,-0.30269463401496133,-0.9999982114259122
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,https://open.spotify.com/artist/0QHgL1lAIqAw0HtD7YldmP,https://i.scdn.co/image/ab67616d0000b273dcb6a73da1e7f293b875f69c,https://p.scdn.co/mp3-preview/bd3a4ddcdc9f41eedd1732279f50b5c74964fa24?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,0.5915911265653275,-0.4493943965381441,0.6235540824965163,1.1474563846364132,-0.3815532690394479,-0.342541183093565,0.5312828196280591,-0.1336395616519153,-0.22969520671268284
Clean Bandit,6MDME20pz9RveH9rEXvrOM,https://open.spotify.com/artist/6MDME20pz9RveH9rEXvrOM,https://i.scdn.co/image/ab67616d0000b2735b1130d050c4cd2295999d85,https://p.scdn.co/mp3-preview/45e100c336ff5ebbc5bdbae4224f25aa08fa9ca2?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,1.0517208729566192,-0.2857543833481026,0.3552840736558171,-0.7445946106041187,0.36736388287772026,-0.34239361509825506,0.09936094072878857,0.6933221789395856,-0.7221399715414062
Kygo,23fqKkggKUBHNkbKtXEls4,https://open.spotify.com/artist/23fqKkggKUBHNkbKtXEls4,https://i.scdn.co/image/ab67616d0000b27341f289940f2e6a0d51988d77,https://p.scdn.co/mp3-preview/14c4f664755de848314b8acafae1f18fcc4f8660?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,0.20781911826052396,-0.9648604380867785,-0.7499707327563281,-0.01498017453097256,0.4796541388746649,-0.34249016637880164,-0.6327502981668863,-0.4844471504264587,-0.923046926521171
French Montana,6vXTefBL93Dj5IqAWq6OTv,https://open.spotify.com/artist/6vXTefBL93Dj5IqAWq6OTv,https://i.scdn.co/image/ab67616d0000b2738a31195a371b2233456f6c07,https://p.scdn.co/mp3-preview/3814de3ede7445566a5b176bb23120af44da62d8?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,1.0576708265737473,0.36244189112134434,1.3591663137480925,0.7055021903735927,-0.8654282448570132,-0.3287450824411959,2.4604973370973466,-0.11003533874133102,1.2736253322330393
Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,https://open.spotify.com/artist/6VuMaDnrHyPL1p4EHjYLi7,https://i.scdn.co/image/ab67616d0000b273897f73256b9128a9d70eaf66,https://p.scdn.co/mp3-preview/d7369d506a0647ccd433c7d0ec290d8be52c186f?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,1.132045246787855,-0.9730424387462806,0.026631275311543006,0.06968173526108738,0.8382085425062881,-0.3419966229615332,-1.0010897684972286,0.9635498343297216,-0.7689665716868797
Bruno Mars,0du5cEVh5yTK9QJze8zA0C,https://open.spotify.com/artist/0du5cEVh5yTK9QJze8zA0C,https://i.scdn.co/image/ab67616d0000b273232711f7d66a1e19e89e28c5,https://p.scdn.co/mp3-preview/f09116ce18bd77f543e68a925e5a96509e79ac6a?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,0.5796912193310703,-0.6730357478978694,-0.18566344690905295,-0.7522046699112703,0.27776400274774415,-0.3424424498631756,-0.3086261809218337,0.6049284338330524,-0.34298377529917823
P!nk,1KCSPY1glIKqW2TotWuXOR,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR,https://i.scdn.co/image/ab67616d0000b27300164c96548a622d34b39828,https://p.scdn.co/mp3-preview/b1d2825162f0306159e15338ef62d139929854d3?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,-0.5666665109024004,-0.7066728617202652,-0.3140686975808882,-0.009653133015966224,-0.17363198454215337,-0.3421265989862351,-0.4600911714495382,-0.8409523102483857,0.2973781301704652
Lukas Graham,25u4wHJWxCA9vO0CzxAbK7,https://open.spotify.com/artist/25u4wHJWxCA9vO0CzxAbK7,https://i.scdn.co/image/ab67616d0000b2732d94d0f04e9a58d1654b760b,https://p.scdn.co/mp3-preview/3261944a4e12e2c7bee9266b1b14558e71a97964?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,0.25343542932517704,-0.589397518934069,0.7524000834566985,-0.05379147699744476,-0.0782348295405006,-0.3423989472381836,-0.32653157184066944,-0.271195205510147,0.6049956078187977
Justin Timberlake,31TPClRtHm23RisEBtV3X7,https://open.spotify.com/artist/31TPClRtHm23RisEBtV3X7,https://i.scdn.co/image/ab67616d0000b273ef37416970812293c08e8a78,https://p.scdn.co/mp3-preview/001f7dbdff06d2ca3e57e1e42331345fdf2ac73a?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,1.1032871376384004,-0.31939149717049853,0.030598027906668886,0.5858340077686357,0.15277333158976572,-0.3407976824344411,0.20368724904159863,0.8007620901187962,-2.0714295403819523
Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,https://open.spotify.com/artist/3YQKmKGau1PzlVlkL1iodx,https://i.scdn.co/image/ab67616d0000b273de03bfc2991fd5bcfde65ba3,https://p.scdn.co/mp3-preview/0e0951b811f06fea9162eb7e95e4bae4802d97af?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,0.43094237890285153,-0.20484348793747037,-0.4551822482334025,-0.6589814433986649,-0.7433819016528306,-0.15683584108332804,-0.5165479652650521,0.4133272588967941,-0.6608337688198407
Major Lazer,738wLrAtLtCtFOLvQBXOXp,https://open.spotify.com/artist/738wLrAtLtCtFOLvQBXOXp,https://i.scdn.co/image/ab67616d0000b2733032fa0fe777460bae5ffb62,https://p.scdn.co/mp3-preview/84dfd6aac056df138365df4e49f8887e299bd99e?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,0.8375225427399827,0.9588188280806099,1.005317290586634,-0.1376923808587896,-0.6739462538376716,-0.3306214638457501,1.448477334041907,0.6721597721921648,-1.7023379519330653
Garrett Nash,3iri9nBFs9e4wN7PLIetAw,https://open.spotify.com/artist/3iri9nBFs9e4wN7PLIetAw,https://i.scdn.co/image/ab67616d0000b27308862f843ea27f44f8e8cbd8,https://p.scdn.co/mp3-preview/915f200cd1d5ed99ca02c1d290d7729df84b7580?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,0.32185989592215886,-2.9376317082111774,-2.8843774624593244,1.8255126689036087,2.6309805606644066,-0.34253493726213985,-0.014100771114039899,-1.3560941268038593,-1.7403641933505016
Fifth Harmony,1l8Fu6IkuTP0U5QetQJ5Xt,https://open.spotify.com/artist/1l8Fu6IkuTP0U5QetQJ5Xt,https://i.scdn.co/image/ab67616d0000b273d03fa6f4e758282b7920b5c8,https://p.scdn.co/mp3-preview/b2d6e6ea9163eb361f5406f75264de490243964a?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,0.6223325535871604,0.5369912385240552,0.8905752988535648,-0.13046282451699587,-0.9502964459239456,-0.34079616870673757,-0.8382968775923001,0.49960476332858406,0.1702322065947067
Alan Walker,7vk5e3vY1uw9plTHJAMwjN,https://open.spotify.com/artist/7vk5e3vY1uw9plTHJAMwjN,https://i.scdn.co/image/ab67616d0000b273c4d00cac55ae1b4598c9bc90,https://p.scdn.co/mp3-preview/224777f7277a3a2259723b8fee826e67d3213df9?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,-0.29594362132304153,0.29425855229215947,0.548773450240264,-0.6433808218190042,-0.2632427064899493,-0.32840012980822625,-0.31593450374584814,-1.6508213376977394,1.5638495082875814
James Arthur,4IWBUUAFIplrNtaOHcJPRM,https://open.spotify.com/artist/4IWBUUAFIplrNtaOHcJPRM,https://i.scdn.co/image/ab67616d0000b27320beb61f61fcbeb33b10a9ab,https://p.scdn.co/mp3-preview/00825cb1779b31d68964eda6f2a7911fc2ae96c6?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,-1.2003365711266112,-1.058498890078857,-0.2910027658240485,-0.5971497115280594,1.2932551247394248,-0.3424447136361376,-1.0770963258669817,-1.2690840775231191,-0.5316828252420699
Illy,6NFyaN9PMCDZ3LKxGwHAXt,https://open.spotify.com/artist/6NFyaN9PMCDZ3LKxGwHAXt,https://i.scdn.co/image/ab67616d0000b2730ac8225612ae286ca828596c,https://p.scdn.co/mp3-preview/298c7aa994324727c6614803984ee9847f241bf8?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,0.28219353847463385,-0.156660595164845,-0.4011903379108637,1.4217990226592236,-0.3625460135691786,-0.33926911747202537,0.4874328826839706,0.7795996833713746,0.3167369439829785
Kiiara,4u5smJBskI6Adzv08PuiUP,https://open.spotify.com/artist/4u5smJBskI6Adzv08PuiUP,https://i.scdn.co/image/ab67616d0000b273b050cb7204a635068a051913,https://p.scdn.co/mp3-preview/c11c15826334b09f98922620970d6c65e44078b8?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,0.42697574315809944,-0.4884861774668772,0.12396363065489643,0.5356076163414359,0.6323224220969939,-0.291222936499093,-0.3395038448532954,-1.0118794416698573,-0.7908143758467159
Flo Rida,0jnsk9HBra6NMjO2oANoPY,https://open.spotify.com/artist/0jnsk9HBra6NMjO2oANoPY,https://i.scdn.co/image/ab67616d0000b2737947bf3e8af32378de181b41,https://p.scdn.co/mp3-preview/afa94edef4dec2eda16e99153ccd513ef4306d06?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,0.9773464527425093,0.7879059254154541,0.7999276562168102,-0.38958534392550304,-0.9692742736029877,-0.33135869014890645,-0.3862771109269897,0.735646992434426,0.13745062340912853
Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,https://open.spotify.com/artist/1Xylc3o4UrD53lo9CvFvVg,https://i.scdn.co/image/ab67616d0000b2739e1683774b22648f4f178ed3,https://p.scdn.co/mp3-preview/28f45adce77164023eea867654d974c04a9dace5?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,0.19294423421770154,-0.407575282056244,0.18037966756334664,-0.3327001506045457,1.2252614386943788,-0.3420264474884478,0.009651278064007366,-0.8507195749010419,-1.0694133866679245
Mark Ronson,3hv9jJF3adDNsBSIQDqcjp,https://open.spotify.com/artist/3hv9jJF3adDNsBSIQDqcjp,https://i.scdn.co/image/ab67616d0000b273e419ccba0baa8bd3f3d7abf2,https://p.scdn.co/mp3-preview/f33e7b185ab89fc1eb78cf9b023213c94f7c05a1?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,0.5955577623100807,0.13061853910211793,-0.3308906669194752,-0.41774256336196336,-0.8044352754617073,-0.317768320092346,1.3297170881516676,-0.08805899327285671,-0.3267460763666413
OMI,5MouCg6ta7zAxsfMEbc1uh,https://open.spotify.com/artist/5MouCg6ta7zAxsfMEbc1uh,https://i.scdn.co/image/ab67616d0000b27332e7ffa3435fe9c5faae5dd8,https://p.scdn.co/mp3-preview/df00fe4f86cef1dbc93ffcbc83de7aea46cb9c38?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,1.086428935723202,0.2997132193984946,0.6432409287093604,-0.26801464649375856,0.05930137366679173,-0.3424330402044783,-0.7617421960107459,1.6488862374577167,-0.34490977973460485
Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,https://open.spotify.com/artist/137W8MRPWKqSmrBGDBFSop,https://i.scdn.co/image/ab67616d0000b2734e5df11b17b2727da2b718d8,https://p.scdn.co/mp3-preview/590bd9bcd6271980f996a447d6e7b0b651cc3dc5?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,0.2752519259213167,0.19698365556252276,0.26588522350271476,1.0823903775602686,-0.05260941870643893,-0.34253977846335365,0.16440501386251924,0.042985140816939105,1.803385198379964
Hozier,2FXC3k01G6Gw61bmprjgqS,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS,https://i.scdn.co/image/ab67616d0000b27323bde4e85a5ca2e34b78f57b,https://p.scdn.co/mp3-preview/c380922ec9749707a407eb3bb9b20a297a5ae149?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,-1.0357211877193833,-1.4221433638345071,-1.1451033662596468,-0.630443720996847,1.9026969368905664,0.19684778235943942,0.3061864766484052,-0.6561882205689854,-0.4658233504962336
WALK THE MOON,6DIS6PRrLS3wbnZsf7vYic,https://open.spotify.com/artist/6DIS6PRrLS3wbnZsf7vYic,https://i.scdn.co/image/ab67616d0000b27343294cfa2688055c9d821bf3,https://p.scdn.co/mp3-preview/50171ad2206e8f6b2ecad2266d353472427c358e?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,-0.49030877281591556,0.8806352662231437,0.5060941306519707,-0.5969594600453806,-1.0498653775397744,-0.34226258901019135,3.644262926517131,-0.003409366283175828,-0.46217875748765436
Macklemore & Ryan Lewis,5BcAKTbp20cv7tC5VqPFoC,https://open.spotify.com/artist/5BcAKTbp20cv7tC5VqPFoC,https://i.scdn.co/image/ab67616d0000b27351245bae78fd3afa47e90453,https://p.scdn.co/mp3-preview/40ca4e22a5276cc715a6616f0698ca9be99f79c4?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,0.3198765780497839,-0.41030261560941206,-0.39538712578095797,1.8361667519336213,0.7600700126435871,-0.3423345660806327,-0.2750078959313653,-0.18630139690414854,-0.650166667331311
Jack Ü,1HxJeLhIuegM3KgvPn8sTa,https://open.spotify.com/artist/1HxJeLhIuegM3KgvPn8sTa,https://i.scdn.co/image/ab67616d0000b27357fc4730e06c9ab20c1e073b,https://p.scdn.co/mp3-preview/edd7282e93a954b2b48cfc136aa63b0396c16406?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,-0.41494269366561654,1.863384456547788,2.190421357571025,2.1162169344367947,-0.7959941458729715,-0.33858187145745694,1.2133320471792333,-1.7607030650401136,2.5994571547446514
Rachel Platten,3QLIkT4rD2FMusaqmkepbq,https://open.spotify.com/artist/3QLIkT4rD2FMusaqmkepbq,https://i.scdn.co/image/ab67616d0000b273a9e4d7fae5dfcc8f9cc96bc9,https://p.scdn.co/mp3-preview/e637c2d18133fe780d89df9e603028661a19c818?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,-0.6688073813297769,-0.3830292800777383,-0.18052136021166848,0.8352537015605248,1.2519013339102047,-0.33970310729577025,-0.7862250774711954,-1.0037400544593111,0.5664656421644018
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,https://open.spotify.com/artist/6JL8zeS1NmiOftqZTRgdTz,https://i.scdn.co/image/ab67616d0000b2733b11178cccd78ec77fc12dbc,https://p.scdn.co/mp3-preview/f0572ce757b4ded30a1a9ce5bd3edc368ee175f0?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,0.402184269753398,-0.1739337076682395,0.009515472447391825,-0.036098089108317605,1.179183712957701,-0.3415588829114959,1.007602759683218,1.4250530891676956,-0.13503455794782113
Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y,https://i.scdn.co/image/ab67616d0000b273519241bcfc352fc3eaaac5db,https://p.scdn.co/mp3-preview/d0727e5bbaef36980bc20f5c5cccf3c757af7bb0?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,1.047754237211866,0.13970965094600818,0.49426733124798605,-0.40899099515873943,-0.687033876778005,-0.342541183093565,0.004352744016597478,1.3428452783411784,-0.5022396497445707
SAYGRACE,6y5amJcTjeDgLXIjtQLMst,https://open.spotify.com/artist/6y5amJcTjeDgLXIjtQLMst,https://i.scdn.co/image/ab67616d0000b27393abf4acaec107063cd088d6,https://p.scdn.co/mp3-preview/06ad44fe94c9243f41cf0e8dd9ab595e13fc4ecc?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,0.1384029927273552,-0.5712152952462876,0.12851805030115193,1.2895742421974674,0.8923401900524018,-0.33197346815431883,1.6536584973261197,0.3319333867913314,0.673857674094741
LunchMoney Lewis,2iUbk5KhZYZt4CRvWbwb7S,https://open.spotify.com/artist/2iUbk5KhZYZt4CRvWbwb7S,https://i.scdn.co/image/ab67616d0000b27304ce014b55b3e6c812e22242,https://p.scdn.co/mp3-preview/c2dbd32fe89df54b8adc28773ae4df7363be786d?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,1.4265679508357285,0.3333503332208925,0.7005384661945038,0.7945398842672644,0.3091742978045449,-0.17914027786450584,-0.7180749671372578,1.8515569790003181,0.21800699353916095
Galantis,4sTQVOfp9vEMCemLw50sbu,https://open.spotify.com/artist/4sTQVOfp9vEMCemLw50sbu,https://i.scdn.co/image/ab67616d0000b2732b517912fd69652ff10d8e11,https://p.scdn.co/mp3-preview/b7fb82cd8de6d07fca2be8ce026004c26c8072c6?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,0.030312168682850582,1.069730392576083,0.8949828017370368,0.04989558106249386,-0.5968764174458373,-0.19852872960131218,-0.955230042776536,0.4768144791390543,0.2880246624763562
Adam Lambert,6prmLEyn4LfHlD9NnXWlf7,https://open.spotify.com/artist/6prmLEyn4LfHlD9NnXWlf7,https://i.scdn.co/image/ab67616d0000b2737700824398c798dd7c88142b,https://p.scdn.co/mp3-preview/2941c6a5545aa61a49130cf4bf54d9ed67de4bbb?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,-0.8334227647370062,0.5097179029923824,0.2472267946293472,-0.18544550301116525,-0.2826363953239597,-0.34229953214846826,1.4669308491725432,-0.31189214156287876,0.2549171400786304
Sheppard,6VxCmtR7S3yz4vnzsJqhSV,https://open.spotify.com/artist/6VxCmtR7S3yz4vnzsJqhSV,https://i.scdn.co/image/ab67616d0000b2737f80e1c7ed450180dd8f93e6,https://p.scdn.co/mp3-preview/369b9f33d27ee45659b8df7d830b1ff5e1b067ea?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,-0.18289450259759682,0.6533574701258624,-0.11286619095036454,-0.6199798894495135,0.40608466080770145,-0.3404522115883837,-0.9607112848945475,0.09914691256970848,0.782375677848863
Justice Crew,07Q9n9pbwR6jQ8xH4SA46b,https://open.spotify.com/artist/07Q9n9pbwR6jQ8xH4SA46b,https://i.scdn.co/image/ab67616d0000b27364cf65aa4e53155070d67745,https://p.scdn.co/mp3-preview/7d67b8c4bd6c072132caafac451497ca16d90c12?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,0.21178575400527602,0.7888150365998432,1.0679772899133364,-0.5895396522209079,-0.3294939575281472,-0.34251763167244864,0.10447676670559893,0.9643637730507753,-0.6132663977376647
G.R.L.,3Yl4nkmEa8BSuGWbwhdLDq,https://open.spotify.com/artist/3Yl4nkmEa8BSuGWbwhdLDq,https://i.scdn.co/image/ab67616d0000b273cc5da1d919f3ee4b8318b38d,https://p.scdn.co/mp3-preview/92d5bc75f6f30cda85e4f20f439177a86f9862d9?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,-0.38519292557997387,0.2599143519930148,0.519520690361809,0.1809577135745471,-0.4384869241689208,-0.3406522812365445,2.1098805496152386,-0.1562489705700993,-0.45062931550562657
John Legend,5y2Xq6xcjJb2jVM54GHK3t,https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t,https://i.scdn.co/image/ab67616d0000b27394c9217a398f5174757c0c78,https://p.scdn.co/mp3-preview/488c53471e56ff9f629652691444438951e880bb?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,-1.191411640700918,-1.2239571256376776,-0.4714165505208599,-0.5764122999160717,1.8152112112355674,-0.342541183093565,-0.9627210736711505,-1.3358270526495983,-1.3987206373429302
A Great Big World,5xKp3UyavIBUsGy3DQdXeF,https://open.spotify.com/artist/5xKp3UyavIBUsGy3DQdXeF,https://i.scdn.co/image/ab67616d0000b273554488d0c51967b1654d8ce5,https://p.scdn.co/mp3-preview/fe73e55ae08bf3395db3e1ba4485533f59faf3ea?cid=1c2efcd1b3014dfbb795b1ed9833e6fb,-1.0039881017613623,-1.8594258435256756,-1.133937692288183,-0.7986260316848942,1.8660903134355629,-0.3376239409276952,-1.1408614425065098,-1.4827429917999595,0.7070738428965145
